2025-07-25 09:30:59,604 | INFO | Epoch 230/600 | Train Loss: 0.5968 | Val Loss: 0.4245
2025-07-25 09:31:02,520 | INFO | Epoch 231/600 | Train Loss: 0.5670 | Val Loss: 0.4168
2025-07-25 09:31:05,437 | INFO | Epoch 232/600 | Train Loss: 0.5674 | Val Loss: 0.4145
2025-07-25 09:31:08,345 | INFO | Epoch 233/600 | Train Loss: 0.6144 | Val Loss: 0.4128
2025-07-25 09:31:11,255 | INFO | Epoch 234/600 | Train Loss: 0.5739 | Val Loss: 0.4103
2025-07-25 09:31:14,154 | INFO | Epoch 235/600 | Train Loss: 0.5712 | Val Loss: 0.4118
2025-07-25 09:31:17,077 | INFO | Epoch 236/600 | Train Loss: 0.6013 | Val Loss: 0.4063
2025-07-25 09:31:20,015 | INFO | Epoch 237/600 | Train Loss: 0.6072 | Val Loss: 0.4061
2025-07-25 09:31:22,909 | INFO | Epoch 238/600 | Train Loss: 0.5890 | Val Loss: 0.4113
2025-07-25 09:31:25,859 | INFO | Epoch 239/600 | Train Loss: 0.5967 | Val Loss: 0.3985
2025-07-25 09:31:28,764 | INFO | Epoch 240/600 | Train Loss: 0.5629 | Val Loss: 0.4023
2025-07-25 09:31:31,694 | INFO | Epoch 241/600 | Train Loss: 0.5477 | Val Loss: 0.4060
2025-07-25 09:31:34,595 | INFO | Epoch 242/600 | Train Loss: 0.5659 | Val Loss: 0.3999
2025-07-25 09:31:37,495 | INFO | Epoch 243/600 | Train Loss: 0.5920 | Val Loss: 0.4051
2025-07-25 09:31:40,436 | INFO | Epoch 244/600 | Train Loss: 0.5607 | Val Loss: 0.3848
2025-07-25 09:31:43,339 | INFO | Epoch 245/600 | Train Loss: 0.5722 | Val Loss: 0.3914
2025-07-25 09:31:46,245 | INFO | Epoch 246/600 | Train Loss: 0.5317 | Val Loss: 0.3931
2025-07-25 09:31:49,151 | INFO | Epoch 247/600 | Train Loss: 0.5587 | Val Loss: 0.3932
2025-07-25 09:31:52,114 | INFO | Epoch 248/600 | Train Loss: 0.5638 | Val Loss: 0.3928
2025-07-25 09:31:55,051 | INFO | Epoch 249/600 | Train Loss: 0.5617 | Val Loss: 0.3924
2025-07-25 09:31:57,975 | INFO | Epoch 250/600 | Train Loss: 0.5627 | Val Loss: 0.3988
2025-07-25 09:32:00,866 | INFO | Epoch 251/600 | Train Loss: 0.5646 | Val Loss: 0.3964
2025-07-25 09:32:03,799 | INFO | Epoch 252/600 | Train Loss: 0.5574 | Val Loss: 0.3976
2025-07-25 09:32:06,718 | INFO | Epoch 253/600 | Train Loss: 0.5453 | Val Loss: 0.4030
